date,year,season,location,sampleID,sampleID.prefix,microhabitat,mon.precip,mon.ADD,mon.max.discharge,mon.median.discharge,mon.mean.discharge,mon.max.turb,mon.median.turb,mon.max.wTemp,mon.median.wTemp,depth,per_sediment,per_rock,per_organic,dateTime.UTC,lat,long,alt,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity,phosphate
2021-06-10,2021,Summer,Upstream,03URSU21.UM,03URSU21,UM,95.2,530.1,312,65.3,81.21510416666666,1236,22.83,23.86,17.2,13,5,95,0,2021-06-10T18:31:00Z,42.319329999999994,-72.65481,55.5,7.78,22.05,9.5,1219,0.41,6.85,144.5,NA,NA,NA
2021-06-10,2021,Summer,Upstream,03URSU21.UFR,03URSU21,UFR,95.2,530.1,312,65.3,81.21510416666666,1236,22.83,23.86,17.2,30.75,12,87,1,2021-06-10T18:12:00Z,42.319325,-72.65457,65.5,7.755,21.95,9.58,1291,0.1295,8.25,147.85,NA,NA,NA
2021-06-10,2021,Summer,Upstream,03URSU21.USH,03URSU21,USH,95.2,530.1,312,65.3,81.21510416666666,1236,22.83,23.86,17.2,22.7,15,85,0,2021-06-10T19:06:00Z,42.32048,-72.65366,64.5,7.725,22.1,9.31,187.5,0.122,8.2,136.25,NA,NA,NA
2021-06-10,2021,Summer,Upstream,03URSU21.USR,03URSU21,USR,95.2,530.1,312,65.3,81.21510416666666,1236,22.83,23.86,17.2,25.25,74.5,22.5,3,2021-06-10T17:46:00Z,42.319235,-72.654785,53.5,7.68,21.8,9.645,154.5,0.001,15.15,151.7,NA,NA,NA
2021-06-11,2021,Summer,Downstream,03DRSU21.DSH,03DRSU21,DSH,95.2,539,312,63,77.34503472222222,1236,22.83,23.86,17.665,16,8,82.5,5,2021-06-11T18:35:00Z,42.315285,-72.64118500000001,38,7.345,20.65,9.315,90.5,0.46,9.25,151.6,NA,NA,NA
2021-06-11,2021,Summer,Downstream,03DRSU21.DSR,03DRSU21,DSR,95.2,539,312,63,77.34503472222222,1236,22.83,23.86,17.665,17,22.5,72.5,5,2021-06-11T17:35:00Z,42.314989999999995,-72.641145,39,7.395,20.7,9.24,83,0,10.15,154.05,NA,NA,NA
2021-06-11,2021,Summer,Downstream,03DRSU21.DSP,03DRSU21,DSP,95.2,539,312,63,77.34503472222222,1236,22.83,23.86,17.665,8,17.5,84.5,3,2021-06-11T19:55:00Z,42.315475,-72.64104,48,7.36,20.25,9.355,229.5,0.1885,9.2,151.14999999999998,NA,NA,NA
2021-06-11,2021,Summer,Downstream,03DRSU21.DFR,03DRSU21,DFR,95.2,539,312,63,77.34503472222222,1236,22.83,23.86,17.665,18.5,30,62.5,7.5,2021-06-11T17:59:00Z,42.315380000000005,-72.64114000000001,50,7.375,20.8,9.295,157.5,0.057,8.05,151.8,NA,NA,NA
2021-06-11,2021,Summer,Downstream,03DRSU21.DM,03DRSU21,DM,95.2,539,312,63,77.34503472222222,1236,22.83,23.86,17.665,15.25,37.5,57.5,5,2021-06-11T18:20:00Z,42.31511,-72.64113499999999,66,7.345,20.55,9.32,349.5,0.0815,9.1,152.7,NA,NA,NA
2021-09-22,2021,Fall,Upstream,01URFA21.UM,01URFA21,UM,153.4,592.2,2770,80.69999999999999,168.32965277777777,1036,10.114999999999998,24.01,19.21,27.5,17.5,77.5,5,2021-09-22T18:20:00Z,NA,NA,NA,7.83,18.5,10.38,112,0.279,5.1,148.8,NA,NA,NA
2021-09-22,2021,Fall,Upstream,01URFA21.USU,01URFA21,USU,153.4,592.2,2770,80.69999999999999,168.32965277777777,1036,10.114999999999998,24.01,19.21,25.5,15,75,10,2021-09-22T19:00:00Z,NA,NA,NA,7.77,19.6,9.99,132,0.217,2.9,126.9,NA,NA,NA
2021-09-22,2021,Fall,Upstream,01URFA21.USH,01URFA21,USH,153.4,592.2,2770,80.69999999999999,168.32965277777777,1036,10.114999999999998,24.01,19.21,21.5,25,72,3,2021-09-22T19:03:00Z,NA,NA,NA,7.72,19.6,9.65,32,0.695,4.6,128.1,NA,NA,NA
2021-09-22,2021,Fall,Upstream,01URFA21.UFR,01URFA21,UFR,153.4,592.2,2770,80.69999999999999,168.32965277777777,1036,10.114999999999998,24.01,19.21,39.65,12.5,87.5,0,2021-09-22T18:30:00Z,NA,NA,NA,7.8,18.3,10.37,40,0.006,10.5,141.5,NA,NA,NA
2021-09-22,2021,Fall,Upstream,01URFA21.USR,01URFA21,USR,153.4,592.2,2770,80.69999999999999,168.32965277777777,1036,10.114999999999998,24.01,19.21,22.75,20,77,3,2021-09-22T18:26:00Z,NA,NA,NA,7.79,18.9,10.31,94,0.005,9.5,143.6,NA,NA,NA
2021-09-30,2021,Fall,Upstream,02URFA21.UM,02URFA21,UM,156.3,533.3,2770,71.1,119.31402777777778,1036,9.5,22.42,18.42,21.5,22.5,62.5,15,2021-09-30T17:52:00Z,42.31932,-72.6548,65,7.72,14.6,11.27,125,0.256,7.6,133.2,NA,NA,NA
2021-09-30,2021,Fall,Upstream,02URFA21.UFR,02URFA21,UFR,156.3,533.3,2770,71.1,119.31402777777778,1036,9.5,22.42,18.42,32.25,5.5,94,0.5,2021-09-30T18:11:00Z,42.31925,-72.65462,40,7.68,14.2,11.26,44,0.08,7.3,136.4,NA,NA,NA
2021-09-30,2021,Fall,Upstream,02URFA21.USH,02URFA21,USH,156.3,533.3,2770,71.1,119.31402777777778,1036,9.5,22.42,18.42,26.75,22.5,74,3.5,2021-09-30T18:40:00Z,42.32044,-72.6537,75,7.7,14.2,11.21,17,0.155,7.8,123.8,NA,NA,NA
2021-09-30,2021,Fall,Upstream,02URFA21.USR,02URFA21,USR,156.3,533.3,2770,71.1,119.31402777777778,1036,9.5,22.42,18.42,17.5,10,89,1,2021-09-30T18:03:00Z,42.31927,-72.65476,66,7.65,14.3,11.23,82,0.039,6.9,135.6,NA,NA,NA
2021-09-30,2021,Fall,Upstream,02URFA21.USU,02URFA21,USU,156.3,533.3,2770,71.1,119.31402777777778,1036,9.5,22.42,18.42,25.25,15,79.5,5.5,2021-09-30T18:50:00Z,42.32044,-72.65373,101,7.69,14,11.22,69,0.09,6,124,NA,NA,NA
2021-09-23,2021,Fall,Downstream,01DRFA21.DFR,01DRFA21,DFR,129,588.9,2770,78.4,153.50489583333334,1036,9.96,24.01,19.1,12.5,25,72,3,2021-09-23T18:10:00Z,NA,NA,NA,7.42,20.8,9.6,50,NA,7.5,140.4,NA,NA,NA
2021-09-23,2021,Fall,Downstream,01DRFA21.DM,01DRFA21,DM,129,588.9,2770,78.4,153.50489583333334,1036,9.96,24.01,19.1,18.5,12.5,82.5,5,2021-09-23T18:16:00Z,NA,NA,NA,7.43,20.3,9.67,192,NA,2.9,140.1,NA,NA,NA
2021-09-23,2021,Fall,Downstream,01DRFA21.DSH,01DRFA21,DSH,129,588.9,2770,78.4,153.50489583333334,1036,9.96,24.01,19.1,30,23,75,2,2021-09-23T18:20:00Z,NA,NA,NA,7.44,20.3,9.76,54,NA,6.2,141,NA,NA,NA
2021-09-23,2021,Fall,Downstream,01DRFA21.DSP,01DRFA21,DSP,129,588.9,2770,78.4,153.50489583333334,1036,9.96,24.01,19.1,14,10,90,0,2021-09-23T18:26:00Z,NA,NA,NA,7.4,20.1,9.64,235,0.126,NA,NA,NA,NA,NA
2021-09-23,2021,Fall,Downstream,01DRFA21.DSR,01DRFA21,DSR,129,588.9,2770,78.4,153.50489583333334,1036,9.96,24.01,19.1,24,15,80,5,2021-09-23T18:00:00Z,NA,NA,NA,7.46,20.5,9.73,53,NA,8.7,144.9,NA,NA,NA
2021-09-29,2021,Fall,Downstream,03DRFA21.DFR,03DRFA21,DFR,158.3,545.2,2770,71.3,119.7403125,1036,9.56,22.95,18.53,18,5,90,5,2021-09-29T18:05:00Z,NA,NA,NA,7.38,15.8,10.47,55,0.489,8.6,131.3,NA,NA,NA
2021-09-29,2021,Fall,Downstream,03DRFA21.DM,03DRFA21,DM,158.3,545.2,2770,71.3,119.7403125,1036,9.56,22.95,18.53,27,10,90,0,2021-09-29T17:58:00Z,NA,NA,NA,7.38,15.5,10.61,593,0.334,5,131,NA,NA,NA
2021-09-29,2021,Fall,Downstream,03DRFA21.DSH,03DRFA21,DSH,158.3,545.2,2770,71.3,119.7403125,1036,9.56,22.95,18.53,20,10,85,5,2021-09-29T18:13:00Z,NA,NA,NA,7.43,16.1,10.72,36,0.025,12.9,136.1,NA,NA,NA
2021-09-29,2021,Fall,Downstream,03DRFA21.DSP,03DRFA21,DSP,158.3,545.2,2770,71.3,119.7403125,1036,9.56,22.95,18.53,19.5,40,60,0,2021-09-29T18:20:00Z,NA,NA,NA,7.38,15.1,10.56,73,0.204,5.9,131.1,NA,NA,NA
2021-09-29,2021,Fall,Downstream,03DRFA21.DSR,03DRFA21,DSR,158.3,545.2,2770,71.3,119.7403125,1036,9.56,22.95,18.53,21,10,80,10,2021-09-29T17:50:00Z,NA,NA,NA,7.43,16.2,10.61,42,0.004,21.1,135.9,NA,NA,NA
2021-09-28,2021,Fall,Downstream,02DRFA21.DFR,02DRFA21,DFR,153.2,553.55,2770,72,120.28138888888888,1036,9.62,22.95,18.67,15,10,85,5,2021-09-28T17:55:00Z,NA,NA,NA,7.32,16.9,NA,NA,NA,8.3,134.3,NA,NA,NA
2021-09-28,2021,Fall,Downstream,02DRFA21.DM,02DRFA21,DM,153.2,553.55,2770,72,120.28138888888888,1036,9.62,22.95,18.67,28.5,5,95,0,2021-09-28T18:10:00Z,NA,NA,NA,7.28,16.4,NA,NA,NA,8.1,126.2,NA,NA,NA
2021-09-28,2021,Fall,Downstream,02DRFA21.DSH,02DRFA21,DSH,153.2,553.55,2770,72,120.28138888888888,1036,9.62,22.95,18.67,30,5,90,5,2021-09-28T18:00:00Z,NA,NA,NA,7.28,16.4,NA,NA,NA,7.9,132.2,NA,NA,NA
2021-09-28,2021,Fall,Downstream,02DRFA21.DSP,02DRFA21,DSP,153.2,553.55,2770,72,120.28138888888888,1036,9.62,22.95,18.67,10,15,80,5,2021-09-28T18:05:00Z,NA,NA,NA,7.29,16.2,NA,NA,NA,7.4,132.1,NA,NA,NA
2021-09-28,2021,Fall,Downstream,02DRFA21.DSR,02DRFA21,DSR,153.2,553.55,2770,72,120.28138888888888,1036,9.62,22.95,18.67,39,55,44,1,2021-09-28T18:15:00Z,NA,NA,NA,7.29,16.4,NA,NA,NA,7.5,132,NA,NA,NA
2022-05-31,2022,Summer,Upstream,01URSU22.UM,01URSU22,UM,77.6,478.2,152,58.9,64.72024305555556,NA,NA,NA,NA,24.25,5,95,0,2022-05-31T17:00:00Z,41.319365000000005,-72.63477,NA,7.91,21.35,9.705,446,0.4005,2.75,76.7,0.9,NA,NA
2022-05-31,2022,Summer,Upstream,01URSU22.USU,01URSU22,USU,77.6,478.2,152,58.9,64.72024305555556,NA,NA,NA,NA,19.7,5,95,0,2022-05-31T18:40:00Z,41.320325,-72.65366499999999,NA,7.79,22.7,9.17,1006.5,0.238,2.75,69.65,0.7,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSR,02DRSU22,DSR,66.6,529,108,52.7,50.329861111111114,NA,NA,NA,NA,23,10,85,5,2022-06-07T17:06:00Z,42.31494,-72.64106,NA,7.42,19.9,9.19,193,0.357,7.4,86.6,1,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DFR,02DRSU22,DFR,66.6,529,108,52.7,50.329861111111114,NA,NA,NA,NA,13,10,89,5,2022-06-07T17:32:00Z,42.31515,-72.64105,NA,7.46,20,9.16,110,0.094,6.6,86.9,0.9,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSR,03DRSU22,DSR,97.1,548.95,203,41.6,46.86170138888889,NA,NA,NA,NA,12,4,95,1,2022-06-14T17:07:00Z,42.31492,-72.64117,NA,7.43,22.2,8.7,23,0.002,11.6,82.6,1,NA,NA
2022-06-01,2022,Summer,Downstream,01DRSU22.DFR,01DRSU22,DFR,80.6,488.75,152,57.8,62.80885416666667,NA,NA,NA,NA,16.5,8,90,2,2022-06-01T16:37:00Z,42.31513,-72.64115,NA,7.38,20,9.27,100,0.123,6,76.5,0.9,NA,NA
2022-06-01,2022,Summer,Downstream,01DRSU22.DM,01DRSU22,DM,80.6,488.75,152,57.8,62.80885416666667,NA,NA,NA,NA,20.5,50,45,5,2022-06-01T16:50:00Z,42.31513,-72.64111,NA,7.38,19.7,9.18,101,0.043,6.3,76.7,0.8,NA,NA
2022-05-31,2022,Summer,Upstream,01URSU22.UFR,01URSU22,UFR,77.6,478.2,152,58.9,64.72024305555556,NA,NA,NA,NA,30.25,16,84,0,2022-05-31T17:57:00Z,41.319405,-72.63441499999999,NA,7.825,21.95,9.53,26,0.0185,3.15,77.4,0.8,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USR,02URSU22,USR,66.6,518.45,108,53.7,52.086666666666666,NA,NA,NA,NA,19.75,12.5,80,7.5,2022-06-06T18:00:00Z,42.319244999999995,-72.65482499999999,NA,7.7,19.1,9.875,122.5,0,13.7,86.4,1,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USH,02URSU22,USH,66.6,518.45,108,53.7,52.086666666666666,NA,NA,NA,NA,23.25,47.5,47.5,5,2022-06-06T18:50:00Z,42.320409999999995,-72.65365,NA,7.705,19.75,9.4,180.5,NA,4,77.3,1,NA,NA
2022-05-31,2022,Summer,Upstream,01URSU22.USR,01URSU22,USR,77.6,478.2,152,58.9,64.72024305555556,NA,NA,NA,NA,19.9,10,85,5,2022-05-31T17:40:00Z,41.31921,-72.634805,NA,7.845000000000001,21.6,9.66,143,0,4.3,76.9,0.8500000000000001,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DM,03DRSU22,DM,97.1,548.95,203,41.6,46.86170138888889,NA,NA,NA,NA,16,30,65,5,2022-06-14T17:11:00Z,42.31501,-72.64112,NA,7.47,22.5,8.81,1531,0.025,9.2,81.2,0.9,NA,NA
2022-06-01,2022,Summer,Downstream,01DRSU22.DSP,01DRSU22,DSP,80.6,488.75,152,57.8,62.80885416666667,NA,NA,NA,NA,15,20,80,0,2022-06-01T17:11:00Z,42.31548,-72.6411,NA,7.36,19.6,9.17,131,0.278,6.2,75.9,0.8,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UFR,03URSU22,UFR,97.1,552.3,203,42.5,47.71694444444445,NA,NA,NA,NA,36.75,7.5,92.5,0,2022-06-13T17:52:00Z,42.319525,-72.65459,NA,7.735,20.25,9.41,44,0.003,7.7,80.3,1.1,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSP,02DRSU22,DSP,66.6,529,108,52.7,50.329861111111114,NA,NA,NA,NA,11.5,20,80,0,2022-06-07T17:57:00Z,42.31548,-72.64116,NA,7.45,19.8,9.11,629,0.201,4.7,85.6,0.9,NA,NA
2022-05-31,2022,Summer,Upstream,01URSU22.USH,01URSU22,USH,77.6,478.2,152,58.9,64.72024305555556,NA,NA,NA,NA,21.25,27.5,70,2.5,2022-05-31T19:03:00Z,41.320485,-72.65365,NA,7.715,22.3,9.23,382.5,0.162,2.5,69.80000000000001,0.8,NA,NA
2022-06-01,2022,Summer,Downstream,01DRSU22.DSH,01DRSU22,DSH,80.6,488.75,152,57.8,62.80885416666667,NA,NA,NA,NA,12,5,93,2,2022-06-01T16:56:00Z,42.31534,-72.64114,NA,7.37,19.6,9.23,27,0.261,5,77.1,0.8,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSH,02DRSU22,DSH,66.6,529,108,52.7,50.329861111111114,NA,NA,NA,NA,13,1,95,4,2022-06-07T17:52:00Z,42.31528,-72.64123,NA,7.44,19.9,9.16,34,0.41,8.4,85.8,0.9,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USH,03URSU22,USH,97.1,552.3,203,42.5,47.71694444444445,NA,NA,NA,NA,19,3.5,90.5,6,2022-06-13T18:38:00Z,42.32048,-72.65367499999999,NA,7.74,20.75,9.175,58.5,0.14450000000000002,6.6,74.3,1,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USR,03URSU22,USR,97.1,552.3,203,42.5,47.71694444444445,NA,NA,NA,NA,14.25,12,84.5,3.5,2022-06-13T17:30:00Z,42.319275,-72.65485,NA,7.745,20,9.415,237,0.0025,8.7,82.6,1,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USU,02URSU22,USU,66.6,518.45,108,53.7,52.086666666666666,NA,NA,NA,NA,21.25,7.5,92,0.5,2022-06-06T18:25:00Z,42.320585,-72.65361,NA,7.715,19.45,9.71,774.5,0.192,2.5,77.6,1,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.UM,02URSU22,UM,66.6,518.45,108,53.7,52.086666666666666,NA,NA,NA,NA,16.5,2.5,95,2.5,2022-06-06T17:20:00Z,42.31927,-72.65482,NA,7.745,18.75,9.98,1543.5,0.2425,3.4,86,1.1,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UM,03URSU22,UM,97.1,552.3,203,42.5,47.71694444444445,NA,NA,NA,NA,16,9.5,87.5,3,2022-06-13T17:10:00Z,42.31951,-72.654695,NA,7.755,20.15,9.53,1422,0.5085,3.8,81.8,1.1,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.UFR,02URSU22,UFR,66.6,518.45,108,53.7,52.086666666666666,NA,NA,NA,NA,32.25,12.5,87.5,0,2022-06-06T17:25:00Z,42.31934,-72.65457,NA,7.72,18.6,9.925,46,0.0265,1.1,85.6,1,NA,NA
2022-06-01,2022,Summer,Downstream,01DRSU22.DSR,01DRSU22,DSR,80.6,488.75,152,57.8,62.80885416666667,NA,NA,NA,NA,17,15,80,5,2022-06-01T16:28:00Z,42.31509,-72.64105,NA,7.4,20,9.25,110,0.036,7.2,78.2,1.1,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DM,02DRSU22,DM,66.6,529,108,52.7,50.329861111111114,NA,NA,NA,NA,17,38,60,2,2022-06-07T17:30:00Z,42.31521,-72.64107,NA,7.45,19.9,9.16,224,0.106,4.5,86.2,1,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USU,03URSU22,USU,97.1,552.3,203,42.5,47.71694444444445,NA,NA,NA,NA,17.5,7.5,92.5,0,2022-06-13T18:20:00Z,42.320375,-72.65362999999999,NA,7.775,20.65,9.225,894.5,0.122,5.8,72.7,1,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DFR,03DRSU22,DFR,97.1,548.95,203,41.6,46.86170138888889,NA,NA,NA,NA,13,5,90,5,2022-06-14T17:23:00Z,42.31501,-72.64115,NA,7.46,22.7,8.87,42,0.064,10.4,80.8,0.9,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSP,03DRSU22,DSP,97.1,548.95,203,41.6,46.86170138888889,NA,NA,NA,NA,11,5,95,0,2022-06-14T17:45:00Z,42.31536,-72.64109,NA,7.5,23.8,8.94,1546,0.43,7.7,80,0.9,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSH,03DRSU22,DSH,97.1,548.95,203,41.6,46.86170138888889,NA,NA,NA,NA,13.5,1,94,5,2022-06-14T17:33:00Z,42.31528,-72.64124,NA,7.44,22.8,8.92,18,0.582,9.8,80.6,0.9,NA,NA
2022-09-29,2022,Fall,Upstream,03URFA22.USU,03URFA22,USU,200.7,517.85,136,12.9,18.49199305555555,NA,NA,NA,NA,39.5,17.5,79,3.5,2022-09-29T18:00:00Z,42.32020158,-72.65345666,NA,8.29,15.1,10.51223646,136.7317758,0.287123889,7.6,98.8,0.9,36,0.4
2022-09-29,2022,Fall,Upstream,03URFA22.UM,03URFA22,UM,200.7,517.85,136,12.9,18.49199305555555,NA,NA,NA,NA,22,10,85,5,2022-09-29T18:10:00Z,42.31934266,-72.65476387,NA,8.3,14.4,10.67100898,101.6765688,0.094742193,10,103.2,1,37,0.7
2022-09-29,2022,Fall,Upstream,03URFA22.UFR,03URFA22,UFR,200.7,517.85,136,12.9,18.49199305555555,NA,NA,NA,NA,31,30,60,10,2022-09-29T18:19:00Z,42.31927568,-72.65472999,NA,8.22,14.2,10.82176761,29.17219953,0.007272116,7.5,107.5,1,36,0.4
2022-09-29,2022,Fall,Upstream,03URFA22.USR,03URFA22,USR,200.7,517.85,136,12.9,18.49199305555555,NA,NA,NA,NA,33,40,60,0,2022-09-29T18:15:00Z,42.31918728,-72.65492978,NA,7.79,14.1,10.58063841,35.44391041,0.01444642,10.2,106.3,1,36,0.5
2022-09-22,2022,Fall,Downstream,01DRFA22.DSH,01DRFA22,DSH,202.1,590.9,136,9.9,15.130520833333334,NA,NA,NA,NA,26,35,60,5,2022-09-22T18:29:00Z,NA,NA,NA,7.48,18.1,9.2,NA,NA,13.8,92.9,0.9,42,0.2
2022-09-22,2022,Fall,Downstream,01DRFA22.DM,01DRFA22,DM,202.1,590.9,136,9.9,15.130520833333334,NA,NA,NA,NA,18,20,70,10,2022-09-22T18:25:00Z,NA,NA,NA,7.46,18,9.22,NA,NA,16.5,94.6,0.9,44,0.5
2022-09-22,2022,Fall,Downstream,01DRFA22.DFR,01DRFA22,DFR,202.1,590.9,136,9.9,15.130520833333334,NA,NA,NA,NA,24.5,25,70,5,2022-09-22T18:22:00Z,NA,NA,NA,7.41,18.3,9.32,NA,NA,16.1,91.2,0.9,40,0.2
2022-09-22,2022,Fall,Downstream,01DRFA22.DSP,01DRFA22,DSP,202.1,590.9,136,9.9,15.130520833333334,NA,NA,NA,NA,18.33,15,65,10,2022-09-22T18:39:00Z,NA,NA,NA,7.45,18.4,9.43,NA,NA,14.6,87.3,0.9,46,0
2022-09-22,2022,Fall,Downstream,01DRFA22.DSR,01DRFA22,DSR,202.1,590.9,136,9.9,15.130520833333334,NA,NA,NA,NA,27.9,20,75,5,2022-09-22T18:14:00Z,NA,NA,NA,7.38,18.6,9.15,NA,NA,17.6,96.6,1.1,37,0.2
2022-09-27,2022,Fall,Upstream,02URFA22.USR,02URFA22,USR,200.7,537.5,136,12.1,18.000815972222224,NA,NA,NA,NA,14,20,75,30,2022-09-27T18:10:00Z,NA,NA,NA,7.61,NA,10.41,NA,NA,13.7,102.5,1,35,0.4
2022-09-21,2022,Fall,Upstream,01URFA22.UFR,01URFA22,UFR,225.2,595.6,136,9.57,14.671083333333334,NA,NA,NA,NA,36,15,83,2,2022-09-21T18:24:00Z,42.31918335,-72.65483093,NA,8.02,18.4,9.854552039,21.35951345,0.012391253,6.6,95.4,0.9,38,0.2
2022-09-21,2022,Fall,Upstream,01URFA22.USH,01URFA22,USH,225.2,595.6,136,9.57,14.671083333333334,NA,NA,NA,NA,22.9,30,60,10,2022-09-21T18:44:00Z,42.32038408,-72.65369295,NA,8.03,18.6,9.502418905,69.36329167,0.186542511,3.4,86.9,1,43,0.2
2022-09-29,2022,Fall,Upstream,03URFA22.USH,03URFA22,USH,200.7,517.85,136,12.9,18.49199305555555,NA,NA,NA,NA,21.65,20,70,10,2022-09-29T18:03:00Z,42.32044132,-72.65364486,NA,8.27,14.5,10.56457069,30.46826618,0.089593283,8.7,97.3,1,36,0.6
2022-09-21,2022,Fall,Upstream,01URFA22.USU,01URFA22,USU,225.2,595.6,136,9.57,14.671083333333334,NA,NA,NA,NA,34,15,80,5,2022-09-21T18:36:00Z,42.32047506,-72.65345275,NA,8.03,18.6,9.359403101,39.63842625,0.058738895,6.7,89,1.1,38,0.1
2022-09-21,2022,Fall,Upstream,01URFA22.UM,01URFA22,UM,225.2,595.6,136,9.57,14.671083333333334,NA,NA,NA,NA,17.75,37.5,62.5,2.5,2022-09-21T18:28:00Z,42.31918609,-72.65460851,NA,8.07,18.5,9.635001358,974.377888,0.122987701,5.7,93.1,1,38,0.4
2022-09-21,2022,Fall,Upstream,01URFA22.USR,01URFA22,USR,225.2,595.6,136,9.57,14.671083333333334,NA,NA,NA,NA,16.7,15,83,2,2022-09-21T18:19:00Z,42.31918413,-72.65488688,NA,8.01,18.3,9.720615124,83.28507586,8.55981e-4,10,94.2,0.9,37,0
2022-09-27,2022,Fall,Upstream,02URFA22.UM,02URFA22,UM,200.7,537.5,136,12.1,18.000815972222224,NA,NA,NA,NA,20,20,70,5,2022-09-27T18:10:00Z,NA,NA,NA,7.77,NA,10.37,NA,NA,7.6,64.1,0.9,35,0.3
2022-09-27,2022,Fall,Upstream,02URFA22.USU,02URFA22,USU,200.7,537.5,136,12.1,18.000815972222224,NA,NA,NA,NA,5,29,80,10,2022-09-27T18:30:00Z,NA,NA,NA,7.88,17.2,10.67,NA,NA,8.4,94.6,0.9,36,0.2
2022-09-27,2022,Fall,Upstream,02URFA22.UFR,02URFA22,UFR,200.7,537.5,136,12.1,18.000815972222224,NA,NA,NA,NA,26,10,90,1,2022-09-27T18:15:00Z,NA,NA,NA,7.84,NA,10.88,NA,NA,7.5,18.4,1,36,0.5
2022-09-27,2022,Fall,Upstream,02URFA22.USH,02URFA22,USH,200.7,537.5,136,12.1,18.000815972222224,NA,NA,NA,NA,24,30,65,5,2022-09-27T18:45:00Z,NA,NA,NA,7.85,16.5,10.86,NA,NA,10.5,93.1,1,36,0
2022-09-28,2022,Fall,Downstream,02DRFA22.DSP,02DRFA22,DSP,200.7,529.75,136,12.5,18.270576388888887,NA,NA,NA,NA,7,10,85,5,2022-09-28T17:30:00Z,42.31522379,-72.64111905,NA,7.65,16.2,10.0070632,144.4377456,0.444162058,12.4,102,1,40,0.2
2022-10-03,2022,Fall,Downstream,03DRFA22.DSR,03DRFA22,DSR,199.7,483.9,136,12.9,19.26670138888889,NA,NA,NA,NA,18,20,80,0,2022-10-03T18:30:00Z,NA,NA,NA,7.45,13.5,10.36,NA,NA,14.7,114.6,1.1,42,0.3
2022-10-03,2022,Fall,Downstream,03DRFA22.DFR,03DRFA22,DFR,199.7,483.9,136,12.9,19.26670138888889,NA,NA,NA,NA,8,15,80,5,2022-10-03T18:50:00Z,NA,NA,NA,7.63,12.6,10.5,NA,NA,11.6,115.6,1.1,40,0.2
2022-10-03,2022,Fall,Downstream,03DRFA22.DSH,03DRFA22,DSH,199.7,483.9,136,12.9,19.26670138888889,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-03T18:55:00Z,NA,NA,NA,7.63,12.9,10.45,NA,NA,14.6,115,1,42,0.2
2022-10-03,2022,Fall,Downstream,03DRFA22.DSP,03DRFA22,DSP,199.7,483.9,136,12.9,19.26670138888889,NA,NA,NA,NA,15.4,40,50,10,2022-10-03T19:00:00Z,NA,NA,NA,7.68,12.7,10.62,NA,NA,12,114.7,1,39,0.5
2022-10-03,2022,Fall,Downstream,03DRFA22.DM,03DRFA22,DM,199.7,483.9,136,12.9,19.26670138888889,NA,NA,NA,NA,10.5,40,55,5,2022-10-03T18:40:00Z,NA,NA,NA,7.63,12.7,10.52,NA,NA,10.9,116.2,1.1,41,0.2
2022-09-28,2022,Fall,Downstream,02DRFA22.DM,02DRFA22,DM,200.7,529.75,136,12.5,18.270576388888887,NA,NA,NA,NA,11,10,90,0,2022-09-28T16:41:00Z,42.31517959,-72.64107458,NA,7.58,15.9,10.21395768,25.67557401,0.285213382,11.7,100.9,1,35,0.3
2022-09-28,2022,Fall,Downstream,02DRFA22.DSR,02DRFA22,DSR,200.7,529.75,136,12.5,18.270576388888887,NA,NA,NA,NA,13,23,75,2,2022-09-28T15:58:00Z,42.31506934,-72.64114715,NA,7.55,16.3,9.945240093,350.7764949,0,10.1,103.4,1,37,0.6
2022-09-28,2022,Fall,Downstream,02DRFA22.DFR,02DRFA22,DFR,200.7,529.75,136,12.5,18.270576388888887,NA,NA,NA,NA,12,30,65,5,2022-09-28T16:20:00Z,42.31506507,-72.64113741,NA,7.6,16,9.710737046,179.1854338,0.001819784,8,101.8,1,36,0.4
